indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2022,893906294.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2021,870930036.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2020,847743308.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2019,824649053.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2018,802020674.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2017,779389964.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2016,756895035.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2015,735429414.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2014,714769441.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2013,694622934.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2012,675397557.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2011,656783491.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2010,638796398.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2009,621337653.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2008,604007702.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2007,587432384.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2006,571454590.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2005,555358929.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2004,539803501.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2003,524773987.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2002,509679981.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2001,495197350.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XE', 'value': 'Heavily indebted poor countries (HIPC)'}",HPC,2000,481984327.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2023,1400465513.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2022,1393036569.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2021,1387107942.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2020,1389524835.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2019,1383372477.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2018,1379152141.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2017,1374784294.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2016,1368877184.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2015,1360842914.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2014,1352458637.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2013,1344779557.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2012,1336612791.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2011,1329029726.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2010,1323506149.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2009,1317794172.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2008,1309846534.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2007,1300879925.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2006,1292314271.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2005,1284667419.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2004,1277825278.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2003,1270975826.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2002,1264453056.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2001,1258081884.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XD', 'value': 'High income'}",,2000,1251758606.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2023,4952574126.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2022,4928694202.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2021,4905899020.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2020,4879367453.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2019,4845715724.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2018,4807550491.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2017,4766267453.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2016,4721984235.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2015,4677114235.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2014,4630871647.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2013,4582140476.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2012,4532139461.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2011,4483152361.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2010,4436714947.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2009,4391389527.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2008,4346234014.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2007,4302067550.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2006,4258827055.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2005,4214082145.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2004,4168676771.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2003,4122775918.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2002,4077229003.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2001,4031080605.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XF', 'value': 'IBRD only'}",IBD,2000,3983328255.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2023,6858957145.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2022,6795222291.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2021,6733337540.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2020,6667541078.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2019,6594857152.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2018,6518627024.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2017,6440496862.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2016,6360570925.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2015,6281302513.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2014,6201871546.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2013,6120638810.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2012,6038997419.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2011,5956718726.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2010,5876645582.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2009,5797994405.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2008,5720065907.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2007,5643505922.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2006,5568236362.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2005,5492481029.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2004,5417128228.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2003,5341840046.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2002,5267145775.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2001,5192348769.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'ZT', 'value': 'IDA & IBRD total'}",IBT,2000,5116723506.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2023,633230238.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2022,621500917.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2021,609556583.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2020,597524859.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2019,585824310.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2018,574487740.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2017,563290702.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2016,552474265.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2015,541987714.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2014,531341156.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2013,520502873.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2012,509513096.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2011,498002443.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2010,485934443.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2009,473612630.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2008,461461442.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2007,449445968.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2006,437847651.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2005,427064487.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2004,416552454.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2003,406185760.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2002,396280295.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2001,386483472.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XH', 'value': 'IDA blend'}",IDB,2000,376430953.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2023,1273152781.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2022,1245027172.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2021,1217881937.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2020,1190648766.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2019,1163317118.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2018,1136588793.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2017,1110938707.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2016,1086112425.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2015,1062200564.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2014,1039658743.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2013,1017995461.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2012,997344862.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2011,975563922.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2010,953996192.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2009,932992248.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2008,912370451.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2007,891992404.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2006,871561656.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2005,851334397.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2004,831899003.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2003,812878368.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2002,793636477.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2001,774784692.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XI', 'value': 'IDA only'}",IDX,2000,756964298.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2023,1906383019.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2022,1866528089.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2021,1827438520.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2020,1788173625.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2019,1749141428.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2018,1711076533.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2017,1674229409.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2016,1638586690.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2015,1604188278.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2014,1570999899.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2013,1538498334.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2012,1506857958.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2011,1473566365.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2010,1439930635.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2009,1406604878.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2008,1373831893.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2007,1341438372.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2006,1309409307.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2005,1278398884.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2004,1248451457.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2003,1219064128.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2002,1189916772.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2001,1161268164.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'XG', 'value': 'IDA total'}",IDA,2000,1133395251.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2023,2326658047.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2022,2324072105.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2021,2320366261.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2020,2316785459.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2019,2309008599.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2018,2298520431.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2017,2285977088.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2016,2270944240.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2015,2256211694.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2014,2241185411.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2013,2225043647.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2012,2209331950.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2011,2193156337.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2010,2179522412.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2009,2167303374.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2008,2153941306.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2007,2139958607.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2006,2126122277.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2005,2112603350.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2004,2099412662.5,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2003,2086139068.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2002,2072599555.0,,,0
"{'id': 'SP.POP.TOTL', 'value': 'Population, total'}","{'id': 'V3', 'value': 'Late-demographic dividend'}",LTE,2001,2058600485.5,,,0
